GEO_ID,NAME,DP02_0124E,DP02_0059E,DP02_0061E,DP02_0064E,DP02_0065E,DP02_0068E,DP02_0066E,DP02_0062E,DP02_0067E,DP02_0060E,DP02_0063E,DP02_0001E,DP02_0017E,DP02_0016E,DP02_0004E,DP02_0010E,DP02_0015E,DP02_0006E,DP02_0002E,DP02_0081E,DP02_0087E,DP02_0082E,DP02_0084E,DP02_0086E,DP02_0085E,DP02_0083E,DP02_0080E,DP02_0059PE,DP02_0061PE,DP02_0064PE,DP02_0065PE,DP02_0068PE,DP02_0066PE,DP02_0062PE,DP02_0067PE,DP02_0060PE,DP02_0063PE,DP02_0004PE,DP02_0010PE,DP02_0015PE,DP02_0006PE,DP02_0002PE,DP02_0079PE,DP02_0081PE,DP02_0087PE,DP02_0082PE,DP02_0084PE,DP02_0086PE,DP02_0085PE,DP02_0083PE,DP02_0080PE
1400000US19167070702,Census Tract 707.02; Sioux County; Iowa,3778,1799,170,196,411,632,221,355,1470,159,287,1175,3.2,2.38,0,338,287,179,658,589,18,571,418,260,158,153,3092,1799,9.4,10.9,22.8,35.1,12.3,19.7,81.7,8.8,16,0,28.8,24.4,15.2,56,3681,16,0.5,15.5,11.4,7.1,4.3,4.2,84
1400000US19169000101,Census Tract 1.01; Story County; Iowa,1833,1383,52,254,400,689,289,216,1331,0,172,798,2.88,2.3,25,130,392,166,477,78,34,44,27,27,0,17,1678,1383,3.8,18.4,28.9,49.8,20.9,15.6,96.2,0,12.4,3.1,16.3,49.1,20.8,59.8,1756,4.4,1.9,2.5,1.5,1.5,0,1,95.6
1400000US19169000102,Census Tract 1.02; Story County; Iowa,3843,2852,23,95,895,2065,1170,273,2822,7,389,1676,2.57,2.29,15,400,631,180,1081,348,0,348,155,99,56,193,3461,2852,0.8,3.3,31.4,72.4,41,9.6,98.9,0.2,13.6,0.9,23.9,37.6,10.7,64.5,3809,9.1,0,9.1,4.1,2.6,1.5,5.1,90.9
1400000US19169000103,Census Tract 1.03; Story County; Iowa,1570,1070,9,167,352,439,87,204,1058,3,248,638,2.87,2.46,10,115,176,69,444,150,0,150,100,28,72,50,1381,1070,0.8,15.6,32.9,41,8.1,19.1,98.9,0.3,23.2,1.6,18,27.6,10.8,69.6,1531,9.8,0,9.8,6.5,1.8,4.7,3.3,90.2
1400000US19169000104,Census Tract 1.04; Story County; Iowa,1786,1205,3,119,520,971,451,34,1177,25,53,748,3.39,2.39,5,83,378,227,433,106,0,106,106,83,23,0,1599,1205,0.2,9.9,43.2,80.6,37.4,2.8,97.7,2.1,4.4,0.7,11.1,50.5,30.3,57.9,1705,6.2,0,6.2,6.2,4.9,1.3,0,93.8
1400000US19169000105,Census Tract 1.05; Story County; Iowa,3091,2031,25,85,627,1421,794,114,1950,56,330,1488,2.82,2.07,22,494,411,268,704,178,0,178,20,0,20,158,2913,2031,1.2,4.2,30.9,70,39.1,5.6,96,2.8,16.2,1.5,33.2,27.6,18,47.3,3091,5.8,0,5.8,0.6,0,0.6,5.1,94.2
1400000US19169000200,Census Tract 2; Story County; Iowa,3293,2552,11,289,825,1464,639,319,2537,4,465,1587,2.61,2.04,133,275,469,377,802,663,9,654,323,217,106,331,2600,2552,0.4,11.3,32.3,57.4,25,12.5,99.4,0.2,18.2,8.4,17.3,29.6,23.8,50.5,3263,20.3,0.3,20,9.9,6.7,3.2,10.1,79.7
1400000US19169000300,Census Tract 3; Story County; Iowa,2745,1999,18,147,477,989,512,420,1972,9,416,1349,2.76,2.03,121,399,531,280,549,450,39,411,49,18,31,362,2251,1999,0.9,7.4,23.9,49.5,25.6,21,98.6,0.5,20.8,9,29.6,39.4,20.8,40.7,2701,16.7,1.4,15.2,1.8,0.7,1.1,13.4,83.3
1400000US19169000400,Census Tract 4; Story County; Iowa,2748,1735,22,75,596,1023,427,210,1713,0,405,1152,3.04,2.31,69,310,403,273,500,525,7,518,188,86,102,330,2171,1735,1.3,4.3,34.4,59,24.6,12.1,98.7,0,23.3,6,26.9,35,23.7,43.4,2696,19.5,0.3,19.2,7,3.2,3.8,12.2,80.5
1400000US19169000500,Census Tract 5; Story County; Iowa,5117,710,0,24,323,603,280,25,710,0,58,813,2.5,1.95,55,244,0,363,151,3322,251,3071,1745,689,1056,1326,1749,710,0,3.4,45.5,84.9,39.4,3.5,100,0,8.2,6.8,30,0,44.6,18.6,5071,65.5,4.9,60.6,34.4,13.6,20.8,26.1,34.5
1400000US19169000600,Census Tract 6; Story County; Iowa,4713,2822,39,289,1050,1894,844,256,2705,78,266,1807,3.34,2.61,236,353,326,413,805,723,20,703,285,89,196,418,3982,2822,1.4,10.2,37.2,67.1,29.9,9.1,95.9,2.8,9.4,13.1,19.5,18,22.9,44.5,4705,15.4,0.4,14.9,6.1,1.9,4.2,8.9,84.6
1400000US19169000700,Census Tract 7; Story County; Iowa,3323,1089,14,36,257,552,295,259,1063,12,216,1547,2.79,2.13,134,388,80,811,214,1682,29,1653,470,104,366,1183,1622,1089,1.3,3.3,23.6,50.7,27.1,23.8,97.6,1.1,19.8,8.7,25.1,5.2,52.4,13.8,3304,50.9,0.9,50,14.2,3.1,11.1,35.8,49.1
1400000US19169000800,Census Tract 8; Story County; Iowa,5034,23,0,0,13,23,10,0,23,0,0,0,-,-,0,0,0,0,0,4000,76,3924,3314,1414,1900,610,1034,23,0,0,56.5,100,43.5,0,100,0,0,-,-,-,-,-,5034,79.5,1.5,77.9,65.8,28.1,37.7,12.1,20.5
1400000US19169000900,Census Tract 9; Story County; Iowa,3329,2596,40,160,812,1611,799,339,2545,11,435,1709,2.56,1.93,143,490,433,473,603,392,27,365,92,45,47,273,2927,2596,1.5,6.2,31.3,62.1,30.8,13.1,98,0.4,16.8,8.4,28.7,25.3,27.7,35.3,3319,11.8,0.8,11,2.8,1.4,1.4,8.2,88.2
1400000US19169001000,Census Tract 10; Story County; Iowa,5507,2411,212,302,540,1042,502,448,2199,0,407,2461,2.89,2.2,219,902,255,1042,298,2668,173,2495,964,460,504,1531,2816,2411,8.8,12.5,22.4,43.2,20.8,18.6,91.2,0,16.9,8.9,36.7,10.4,42.3,12.1,5484,48.7,3.2,45.5,17.6,8.4,9.2,27.9,51.3
1400000US19169001101,Census Tract 11.01; Story County; Iowa,3112,843,0,9,256,584,328,53,843,0,197,1215,2.58,2.49,125,389,175,429,272,1557,46,1511,679,274,405,832,1550,843,0,1.1,30.4,69.3,38.9,6.3,100,0,23.4,10.3,32,14.4,35.3,22.4,3107,50.1,1.5,48.6,21.9,8.8,13,26.8,49.9
1400000US19169001102,Census Tract 11.02; Story County; Iowa,3644,69,18,0,38,38,0,10,51,0,3,578,2.47,2.69,23,188,13,360,7,2731,32,2699,1324,450,874,1375,913,69,26.1,0,55.1,55.1,0,14.5,73.9,0,4.3,4,32.5,2.2,62.3,1.2,3644,74.9,0.9,74.1,36.3,12.3,24,37.7,25.1
1400000US19169001200,Census Tract 12; Story County; Iowa,627,58,0,5,29,43,14,0,58,0,10,32,1.87,2.25,0,0,5,17,15,462,0,462,343,197,146,119,165,58,0,8.6,50,74.1,24.1,0,100,0,17.2,0,0,15.6,53.1,46.9,627,73.7,0,73.7,54.7,31.4,23.3,19,26.3
1400000US19169001302,Census Tract 13.02; Story County; Iowa,5715,3662,10,339,1426,2546,1120,304,3588,64,399,2803,2.67,2.02,389,752,833,622,1040,1472,11,1461,418,190,228,1043,4243,3662,0.3,9.3,38.9,69.5,30.6,8.3,98,1.7,10.9,13.9,26.8,29.7,22.2,37.1,5715,25.8,0.2,25.6,7.3,3.3,4,18.3,74.2
1400000US19169001303,Census Tract 13.03; Story County; Iowa,4198,1898,0,197,657,1313,656,166,1898,0,222,2008,2.76,2.09,235,312,131,891,570,1196,55,1141,621,328,293,520,2977,1898,0,10.4,34.6,69.2,34.6,8.7,100,0,11.7,11.7,15.5,6.5,44.4,28.4,4173,28.7,1.3,27.3,14.9,7.9,7,12.5,71.3
1400000US19169001304,Census Tract 13.04; Story County; Iowa,6272,1896,85,240,481,1071,590,145,1785,26,329,2722,2.83,2.26,144,1260,236,901,417,2748,17,2731,1560,390,1170,1171,3491,1896,4.5,12.7,25.4,56.5,31.1,7.6,94.1,1.4,17.4,5.3,46.3,8.7,33.1,15.3,6239,44,0.3,43.8,25,6.3,18.8,18.8,56
1400000US19169010101,Census Tract 101.01; Story County; Iowa,3761,2732,43,377,920,1237,317,545,2683,6,524,1582,2.88,2.38,192,244,389,259,887,650,6,644,186,17,169,458,3088,2732,1.6,13.8,33.7,45.3,11.6,19.9,98.2,0.2,19.2,12.1,15.4,24.6,16.4,56.1,3738,17.4,0.2,17.2,5,0.5,4.5,12.3,82.6
1400000US19169010102,Census Tract 101.02; Story County; Iowa,4571,2939,54,319,1009,1347,338,604,2878,7,608,1683,3.2,2.72,41,309,378,180,1153,376,0,376,211,6,205,165,4123,2939,1.8,10.9,34.3,45.8,11.5,20.6,97.9,0.2,20.7,2.4,18.4,22.5,10.7,68.5,4499,8.4,0,8.4,4.7,0.1,4.6,3.7,91.6
1400000US19169010200,Census Tract 102; Story County; Iowa,3969,2737,124,462,553,750,197,820,2595,18,563,1586,2.95,2.5,101,317,465,233,935,318,4,314,143,45,98,171,3588,2737,4.5,16.9,20.2,27.4,7.2,30,94.8,0.7,20.6,6.4,20,29.3,14.7,59,3906,8.1,0.1,8,3.7,1.2,2.5,4.4,91.9
1400000US19169010300,Census Tract 103; Story County; Iowa,4474,3196,69,486,886,1213,327,791,3085,42,595,1970,2.93,2.2,67,512,641,438,953,617,0,617,171,60,111,446,3846,3196,2.2,15.2,27.7,38,10.2,24.7,96.5,1.3,18.6,3.4,26,32.5,22.2,48.4,4463,13.8,0,13.8,3.8,1.3,2.5,10,86.2
1400000US19169010400,Census Tract 104; Story County; Iowa,2990,1973,144,284,376,528,152,472,1817,12,533,1302,3.02,2.29,154,306,252,288,554,529,0,529,174,19,155,355,2425,1973,7.3,14.4,19.1,26.8,7.7,23.9,92.1,0.6,27,11.8,23.5,19.4,22.1,42.5,2954,17.9,0,17.9,5.9,0.6,5.2,12,82.1
1400000US19169010500,Census Tract 105; Story County; Iowa,1935,1397,32,272,238,306,68,455,1355,10,322,790,2.9,2.41,57,119,225,196,418,221,56,165,75,6,69,90,1692,1397,2.3,19.5,17,21.9,4.9,32.6,97,0.7,23,7.2,15.1,28.5,24.8,52.9,1913,11.6,2.9,8.6,3.9,0.3,3.6,4.7,88.4
1400000US19169010600,Census Tract 106; Story County; Iowa,5373,3862,63,652,1033,1420,387,890,3773,26,811,2368,2.89,2.22,80,646,786,376,1266,598,6,592,43,27,16,549,4750,3862,1.6,16.9,26.7,36.8,10,23,97.7,0.7,21,3.4,27.3,33.2,15.9,53.5,5348,11.2,0.1,11.1,0.8,0.5,0.3,10.3,88.8
1400000US19171290100,Census Tract 2901; Tama County; Iowa,3133,2179,114,359,263,519,256,732,2055,10,445,1256,2.95,2.47,56,260,432,188,752,144,4,140,86,7,79,54,2979,2179,5.2,16.5,12.1,23.8,11.7,33.6,94.3,0.5,20.4,4.5,20.7,34.4,15,59.9,3123,4.6,0.1,4.5,2.8,0.2,2.5,1.7,95.4
1400000US19171290200,Census Tract 2902; Tama County; Iowa,2543,1756,49,252,344,434,90,662,1676,31,328,1000,3.04,2.49,108,194,308,169,529,447,1,446,329,145,184,117,2047,1756,2.8,14.4,19.6,24.7,5.1,37.7,95.4,1.8,18.7,10.8,19.4,30.8,16.9,52.9,2494,17.9,0,17.9,13.2,5.8,7.4,4.7,82.1
1400000US19171290300,Census Tract 2903; Tama County; Iowa,2703,2008,76,272,359,440,81,753,1877,55,412,1195,2.81,2.22,84,232,445,245,634,171,0,171,128,11,117,43,2511,2008,3.8,13.5,17.9,21.9,4,37.5,93.5,2.7,20.5,7,19.4,37.2,20.5,53.1,2682,6.4,0,6.4,4.8,0.4,4.4,1.6,93.6
1400000US19171290400,Census Tract 2904; Tama County; Iowa,2717,1718,81,152,275,348,73,813,1612,25,299,1011,2.9,2.54,150,187,303,167,507,319,0,319,162,30,132,157,2336,1718,4.7,8.8,16,20.3,4.2,47.3,93.8,1.5,17.4,14.8,18.5,30,16.5,50.1,2655,12,0,12,6.1,1.1,5,5.9,88
1400000US19171290500,Census Tract 2905; Tama County; Iowa,3502,2165,216,250,139,221,82,890,1735,214,374,1248,3.21,2.75,127,351,356,203,567,329,0,329,93,9,84,236,3138,2165,10,11.5,6.4,10.2,3.8,41.1,80.1,9.9,17.3,10.2,28.1,28.5,16.3,45.4,3467,9.5,0,9.5,2.7,0.3,2.4,6.8,90.5
1400000US19171290600,Census Tract 2906; Tama County; Iowa,2419,1771,102,138,110,163,53,969,1597,72,327,993,2.82,2.44,73,160,362,146,614,110,0,110,82,17,65,28,2234,1771,5.8,7.8,6.2,9.2,3,54.7,90.2,4.1,18.5,7.4,16.1,36.5,14.7,61.8,2344,4.7,0,4.7,3.5,0.7,2.8,1.2,95.3
1400000US19173180100,Census Tract 1801; Taylor County; Iowa,2473,1712,116,148,236,294,58,743,1496,100,311,1005,2.99,2.4,26,206,402,243,530,211,28,183,106,25,81,77,2251,1712,6.8,8.6,13.8,17.2,3.4,43.4,87.4,5.8,18.2,2.6,20.5,40,24.2,52.7,2462,8.6,1.1,7.4,4.3,1,3.3,3.1,91.4
1400000US19173180200,Census Tract 1802; Taylor County; Iowa,1829,1296,63,156,124,167,43,516,1204,29,365,801,2.95,2.22,36,238,305,161,366,314,0,314,140,36,104,174,1508,1296,4.9,12,9.6,12.9,3.3,39.8,92.9,2.2,28.2,4.5,29.7,38.1,20.1,45.7,1822,17.2,0,17.2,7.7,2,5.7,9.5,82.8
1400000US19173180300,Census Tract 1803; Taylor County; Iowa,1614,1102,35,197,123,174,51,439,1040,27,230,636,3.09,2.54,48,69,255,162,357,84,1,83,52,40,12,31,1521,1102,3.2,17.9,11.2,15.8,4.6,39.8,94.4,2.5,20.9,7.5,10.8,40.1,25.5,56.1,1605,5.2,0.1,5.2,3.2,2.5,0.7,1.9,94.8
1400000US19175190100,Census Tract 1901; Union County; Iowa,2535,1804,145,209,320,384,64,581,1591,68,417,927,3.34,2.67,85,158,324,155,529,281,46,235,136,14,122,99,2214,1804,8,11.6,17.7,21.3,3.5,32.2,88.2,3.8,23.1,9.2,17,35,16.7,57.1,2495,11.3,1.8,9.4,5.5,0.6,4.9,4,88.7
1400000US19175190200,Census Tract 1902; Union County; Iowa,3494,2355,79,210,336,419,83,979,2255,21,647,1691,2.77,2.04,161,583,539,372,575,747,0,747,285,104,181,462,2747,2355,3.4,8.9,14.3,17.8,3.5,41.6,95.8,0.9,27.5,9.5,34.5,31.9,22,34,3494,21.4,0,21.4,8.2,3,5.2,13.2,78.6
1400000US19175190300,Census Tract 1903; Union County; Iowa,1805,1328,39,137,183,273,90,572,1272,17,290,724,2.8,2.49,54,63,294,109,498,44,0,44,7,0,7,37,1744,1328,2.9,10.3,13.8,20.6,6.8,43.1,95.8,1.3,21.8,7.5,8.7,40.6,15.1,68.8,1788,2.5,0,2.5,0.4,0,0.4,2.1,97.5
1400000US19175190400,Census Tract 1904; Union County; Iowa,4273,2748,209,199,585,907,322,713,2523,16,704,1637,3.15,2.48,57,618,581,208,754,357,4,353,115,18,97,238,3868,2748,7.6,7.2,21.3,33,11.7,25.9,91.8,0.6,25.6,3.5,37.8,35.5,12.7,46.1,4225,8.4,0.1,8.4,2.7,0.4,2.3,5.6,91.6
1400000US19177950100,Census Tract 9501; Van Buren County; Iowa,3883,2868,114,352,388,482,94,1178,2606,148,594,1591,2.95,2.38,126,338,633,301,826,465,1,464,332,77,255,132,3378,2868,4,12.3,13.5,16.8,3.3,41.1,90.9,5.2,20.7,7.9,21.2,39.8,18.9,51.9,3843,12.1,0,12.1,8.6,2,6.6,3.4,87.9
1400000US19177950200,Census Tract 9502; Van Buren County; Iowa,3324,2204,45,158,250,454,204,785,1877,282,480,1251,3.34,2.66,70,220,472,222,739,154,0,154,100,44,56,54,3120,2204,2,7.2,11.3,20.6,9.3,35.6,85.2,12.8,21.8,5.6,17.6,37.7,17.7,59.1,3274,4.7,0,4.7,3.1,1.3,1.7,1.6,95.3
1400000US19179960100,Census Tract 9601; Wapello County; Iowa,2857,1850,62,257,246,333,87,732,1775,13,453,1044,2.99,2.71,76,146,367,111,711,178,0,178,77,13,64,101,2656,1850,3.4,13.9,13.3,18,4.7,39.6,95.9,0.7,24.5,7.3,14,35.2,10.6,68.1,2834,6.3,0,6.3,2.7,0.5,2.3,3.6,93.7
1400000US19179960200,Census Tract 9602; Wapello County; Iowa,2586,1699,189,123,127,174,47,871,1462,48,294,909,3.08,2.84,129,278,261,218,284,152,8,144,107,0,107,37,2394,1699,11.1,7.2,7.5,10.2,2.8,51.3,86.1,2.8,17.3,14.2,30.6,28.7,24,31.2,2546,6,0.3,5.7,4.2,0,4.2,1.5,94
1400000US19179960300,Census Tract 9603; Wapello County; Iowa,4815,3432,108,389,725,1218,493,1030,3149,175,512,1863,2.89,2.37,138,347,723,290,1088,682,36,646,349,32,317,297,4060,3432,3.1,11.3,21.1,35.5,14.4,30,91.8,5.1,14.9,7.4,18.6,38.8,15.6,58.4,4742,14.4,0.8,13.6,7.4,0.7,6.7,6.3,85.6
1400000US19179960400,Census Tract 9604; Wapello County; Iowa,3496,2493,159,270,224,520,296,795,2269,65,684,1580,2.65,2.16,148,483,545,240,709,669,44,625,294,85,209,331,2739,2493,6.4,10.8,9,20.9,11.9,31.9,91,2.6,27.4,9.4,30.6,34.5,15.2,44.9,3408,19.6,1.3,18.3,8.6,2.5,6.1,9.7,80.4
1400000US19179960500,Census Tract 9605; Wapello County; Iowa,2225,1537,168,116,195,333,138,466,1158,211,243,1018,2.77,2.19,130,328,124,345,215,716,0,716,275,121,154,441,1509,1537,10.9,7.5,12.7,21.7,9,30.3,75.3,13.7,15.8,12.8,32.2,12.2,33.9,21.1,2225,32.2,0,32.2,12.4,5.4,6.9,19.8,67.8
1400000US19179960600,Census Tract 9606; Wapello County; Iowa,3205,2025,263,273,134,282,148,623,1590,172,412,1257,3.19,2.45,156,501,279,259,341,366,0,366,27,0,27,339,2784,2025,13,13.5,6.6,13.9,7.3,30.8,78.5,8.5,20.3,12.4,39.9,22.2,20.6,27.1,3150,11.6,0,11.6,0.9,0,0.9,10.8,88.4
1400000US19179960700,Census Tract 9607; Wapello County; Iowa,3004,2108,92,257,294,368,74,914,1926,90,387,1208,2.86,2.49,19,191,486,159,839,87,0,87,23,0,23,64,2896,2108,4.4,12.2,13.9,17.5,3.5,43.4,91.4,4.3,18.4,1.6,15.8,40.2,13.2,69.5,2983,2.9,0,2.9,0.8,0,0.8,2.1,97.1
1400000US19179960800,Census Tract 9608; Wapello County; Iowa,3622,2843,142,459,344,519,175,1001,2577,124,598,1607,2.64,2.15,7,414,649,309,877,340,90,250,115,18,97,135,3267,2843,5,16.1,12.1,18.3,6.2,35.2,90.6,4.4,21,0.4,25.8,40.4,19.2,54.6,3607,9.4,2.5,6.9,3.2,0.5,2.7,3.7,90.6
1400000US19179960900,Census Tract 9609; Wapello County; Iowa,3161,1643,170,244,73,115,42,762,1384,89,263,1151,3.54,2.73,54,383,324,303,411,818,47,771,81,20,61,690,2343,1643,10.3,14.9,4.4,7,2.6,46.4,84.2,5.4,16,4.7,33.3,28.1,26.3,35.7,3161,25.9,1.5,24.4,2.6,0.6,1.9,21.8,74.1
1400000US19179961000,Census Tract 9610; Wapello County; Iowa,3607,2339,268,165,193,265,72,1016,1930,141,484,1339,3.21,2.69,134,377,426,377,451,319,0,319,11,2,9,308,3130,2339,11.5,7.1,8.3,11.3,3.1,43.4,82.5,6,20.7,10,28.2,31.8,28.2,33.7,3449,9.2,0,9.2,0.3,0.1,0.3,8.9,90.8
1400000US19179961100,Census Tract 9611; Wapello County; Iowa,2714,2118,140,343,240,320,80,939,1959,19,357,1217,2.82,2.22,33,232,589,295,657,153,6,147,47,5,42,100,2541,2118,6.6,16.2,11.3,15.1,3.8,44.3,92.5,0.9,16.9,2.7,19.1,48.4,24.2,54,2694,5.7,0.2,5.5,1.7,0.2,1.6,3.7,94.3
1400000US19181020101,Census Tract 201.01; Warren County; Iowa,1859,1462,73,179,149,191,42,692,1389,0,327,816,2.89,2.28,74,152,360,226,364,86,0,86,86,0,86,0,1757,1462,5,12.2,10.2,13.1,2.9,47.3,95,0,22.4,9.1,18.6,44.1,27.7,44.6,1843,4.7,0,4.7,4.7,0,4.7,0,95.3
1400000US19181020201,Census Tract 202.01; Warren County; Iowa,5048,3405,59,551,668,1098,430,898,3313,33,766,2039,3.25,2.48,204,678,429,211,946,907,0,907,890,72,818,17,4100,3405,1.7,16.2,19.6,32.2,12.6,26.4,97.3,1,22.5,10,33.3,21,10.3,46.4,5007,18.1,0,18.1,17.8,1.4,16.3,0.3,81.9
1400000US19181020202,Census Tract 202.02; Warren County; Iowa,8195,5550,40,602,1686,2413,727,1449,5494,16,1030,3077,3.21,2.62,131,788,683,410,1748,990,0,990,531,133,398,459,7089,5550,0.7,10.8,30.4,43.5,13.1,26.1,99,0.3,18.6,4.3,25.6,22.2,13.3,56.8,8079,12.3,0,12.3,6.6,1.6,4.9,5.7,87.7
1400000US19181020300,Census Tract 203; Warren County; Iowa,3543,2435,99,370,667,842,175,640,2311,25,459,1260,3.06,2.81,53,150,406,57,1000,293,25,268,246,63,183,22,3250,2435,4.1,15.2,27.4,34.6,7.2,26.3,94.9,1,18.9,4.2,11.9,32.2,4.5,79.4,3543,8.3,0.7,7.6,6.9,1.8,5.2,0.6,91.7
1400000US19181020400,Census Tract 204; Warren County; Iowa,4556,3078,145,321,542,923,381,1021,2891,42,626,1710,3.04,2.62,161,421,449,212,916,762,0,762,490,41,449,272,3772,3078,4.7,10.4,17.6,30,12.4,33.2,93.9,1.4,20.3,9.4,24.6,26.3,12.4,53.6,4534,16.8,0,16.8,10.8,0.9,9.9,6,83.2
1400000US19181020500,Census Tract 205; Warren County; Iowa,2472,1603,60,238,278,378,100,476,1518,25,426,904,3.17,2.73,70,124,260,147,563,117,0,117,55,7,48,62,2330,1603,3.7,14.8,17.3,23.6,6.2,29.7,94.7,1.6,26.6,7.7,13.7,28.8,16.3,62.3,2447,4.8,0,4.8,2.2,0.3,2,2.5,95.2
1400000US19181020600,Census Tract 206; Warren County; Iowa,3444,2280,51,327,628,924,296,493,2212,17,468,1244,3.35,2.76,19,364,469,39,822,275,0,275,149,13,136,126,3140,2280,2.2,14.3,27.5,40.5,13,21.6,97,0.7,20.5,1.5,29.3,37.7,3.1,66.1,3415,8.1,0,8.1,4.4,0.4,4,3.7,91.9
1400000US19181020701,Census Tract 207.01; Warren County; Iowa,853,248,11,41,63,91,28,66,237,0,39,188,2.55,1.85,21,56,79,43,68,454,73,381,276,95,181,105,399,248,4.4,16.5,25.4,36.7,11.3,26.6,95.6,0,15.7,11.2,29.8,42,22.9,36.2,853,53.2,8.6,44.7,32.4,11.1,21.2,12.3,46.8
1400000US19181020702,Census Tract 207.02; Warren County; Iowa,3413,2278,48,252,648,966,318,485,2230,0,527,1380,2.92,2.46,37,319,387,305,719,341,0,341,155,28,127,186,3017,2278,2.1,11.1,28.4,42.4,14,21.3,97.9,0,23.1,2.7,23.1,28,22.1,52.1,3358,10.2,0,10.2,4.6,0.8,3.8,5.5,89.8
1400000US19181020800,Census Tract 208; Warren County; Iowa,3608,2012,16,324,503,767,264,488,1968,28,389,1127,2.95,2.61,22,239,355,147,719,663,6,657,305,67,238,352,2869,2012,0.8,16.1,25,38.1,13.1,24.3,97.8,1.4,19.3,2,21.2,31.5,13,63.8,3532,18.8,0.2,18.6,8.6,1.9,6.7,10,81.2
1400000US19181020900,Census Tract 209; Warren County; Iowa,3607,2378,103,192,503,738,235,802,2249,26,517,1558,2.85,2.27,204,455,449,231,668,517,0,517,333,64,269,184,3018,2378,4.3,8.1,21.2,31,9.9,33.7,94.6,1.1,21.7,13.1,29.2,28.8,14.8,42.9,3535,14.6,0,14.6,9.4,1.8,7.6,5.2,85.4
1400000US19181021000,Census Tract 210; Warren County; Iowa,2969,1901,56,329,221,286,65,538,1810,35,657,1144,3.47,2.42,114,307,303,353,370,559,8,551,215,54,161,336,2377,1901,2.9,17.3,11.6,15,3.4,28.3,95.2,1.8,34.6,10,26.8,26.5,30.9,32.3,2936,19,0.3,18.8,7.3,1.8,5.5,11.4,81
1400000US19181021100,Census Tract 211; Warren County; Iowa,5014,3446,70,350,659,857,198,1442,3303,73,654,1884,3.04,2.66,37,200,630,339,1308,200,54,146,99,15,84,47,4743,3446,2,10.2,19.1,24.9,5.7,41.8,95.9,2.1,19,2,10.6,33.4,18,69.4,4943,4,1.1,3,2,0.3,1.7,1,96
1400000US19181021200,Census Tract 212; Warren County; Iowa,4128,2819,80,519,572,745,173,981,2732,7,487,1575,2.98,2.62,166,237,514,199,973,289,9,280,156,33,123,124,3789,2819,2.8,18.4,20.3,26.4,6.1,34.8,96.9,0.2,17.3,10.5,15,32.6,12.6,61.8,4078,7.1,0.2,6.9,3.8,0.8,3,3,92.9
1400000US19183960101,Census Tract 9601.01; Washington County; Iowa,3510,2473,74,221,397,720,323,882,2334,65,511,1468,2.63,2.34,100,227,477,249,892,437,0,437,306,13,293,131,3032,2473,3,8.9,16.1,29.1,13.1,35.7,94.4,2.6,20.7,6.8,15.5,32.5,17,60.8,3469,12.6,0,12.6,8.8,0.4,8.4,3.8,87.4
1400000US19183960102,Census Tract 9601.02; Washington County; Iowa,3262,2135,123,235,390,623,233,652,1905,107,395,1228,3.2,2.66,47,267,386,180,734,294,12,282,242,18,224,40,2938,2135,5.8,11,18.3,29.2,10.9,30.5,89.2,5,18.5,3.8,21.7,31.4,14.7,59.8,3232,9.1,0.4,8.7,7.5,0.6,6.9,1.2,90.9
1400000US19183960200,Census Tract 9602; Washington County; Iowa,4806,3354,176,332,487,635,148,1330,3087,91,790,1924,2.91,2.44,103,343,726,293,1185,406,5,401,260,40,220,141,4326,3354,5.2,9.9,14.5,18.9,4.4,39.7,92,2.7,23.6,5.4,17.8,37.7,15.2,61.6,4732,8.6,0.1,8.5,5.5,0.8,4.6,3,91.4
1400000US19183960300,Census Tract 9603; Washington County; Iowa,3500,2188,95,282,231,346,115,789,1933,160,516,1342,3.15,2.56,196,405,390,190,551,828,62,766,223,120,103,543,2597,2188,4.3,12.9,10.6,15.8,5.3,36.1,88.3,7.3,23.6,14.6,30.2,29.1,14.2,41.1,3425,24.2,1.8,22.4,6.5,3.5,3,15.9,75.8
1400000US19183960400,Census Tract 9604; Washington County; Iowa,4115,2931,75,210,509,817,308,1092,2789,67,670,1739,2.93,2.29,133,584,702,273,749,424,0,424,182,59,123,242,3629,2931,2.6,7.2,17.4,27.9,10.5,37.3,95.2,2.3,22.9,7.6,33.6,40.4,15.7,43.1,4053,10.5,0,10.5,4.5,1.5,3,6,89.5
1400000US19183960500,Census Tract 9605; Washington County; Iowa,3341,2228,113,244,469,594,125,808,2085,30,439,1221,3.13,2.74,76,101,295,224,820,311,3,308,156,34,122,152,2980,2228,5.1,11,21.1,26.7,5.6,36.3,93.6,1.3,19.7,6.2,8.3,24.2,18.3,67.2,3291,9.5,0.1,9.4,4.7,1,3.7,4.6,90.5
1400000US19185070100,Census Tract 701; Wayne County; Iowa,2782,1968,59,259,206,293,87,853,1871,38,466,1074,3.07,2.48,63,290,416,126,595,102,0,102,56,19,37,46,2656,1968,3,13.2,10.5,14.9,4.4,43.3,95.1,1.9,23.7,5.9,27,38.7,11.7,55.4,2758,3.7,0,3.7,2,0.7,1.3,1.7,96.3
